ride_id,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity,payment_method,seat_number
386,2024-09-20,12:54:00,Location_E,Location_C,bus,50,mobile_payment,35
387,2024-05-21,23:25:00,Location_A,Location_C,van,50,card,24
388,2024-05-22,22:17:00,Location_C,Location_C,bus,30,mobile_payment,23
389,2024-04-01,19:41:00,Location_C,Location_E,van,14,cash,13
390,2024-12-19,11:00:00,Location_B,Location_C,minibus,50,cash,33
391,2024-11-17,09:08:00,Location_A,Location_C,bus,30,mobile_payment,30
392,2024-10-14,02:59:00,Location_A,Location_B,minibus,30,cash,29
393,2024-08-02,18:25:00,Location_E,Location_D,bus,14,card,14
394,2024-12-07,08:41:00,Location_A,Location_D,minibus,30,card,28
395,2024-02-20,18:15:00,Location_B,Location_D,bus,14,card,14
396,2024-06-01,23:49:00,Location_A,Location_E,van,50,mobile_payment,38
397,2024-07-04,13:02:00,Location_D,Location_A,minibus,30,card,17
398,2024-03-03,01:32:00,Location_D,Location_C,minibus,14,card,14
399,2024-07-08,17:23:00,Location_B,Location_B,bus,30,card,20
400,2024-05-04,08:12:00,Location_E,Location_E,van,30,card,29
401,2024-05-29,01:06:00,Location_C,Location_D,van,50,card,39
402,2024-11-09,15:20:00,Location_A,Location_E,van,30,card,24
403,2024-02-27,18:24:00,Location_E,Location_B,bus,14,mobile_payment,14
404,2024-12-07,14:21:00,Location_E,Location_E,minibus,14,card,14
405,2024-10-31,10:32:00,Location_A,Location_D,bus,14,mobile_payment,14
406,2024-06-28,20:38:00,Location_C,Location_A,van,30,mobile_payment,26
407,2024-06-18,19:07:00,Location_A,Location_D,van,30,mobile_payment,23
408,2024-11-21,09:36:00,Location_C,Location_D,minibus,50,card,36
409,2024-09-27,08:24:00,Location_B,Location_D,bus,30,card,30
410,2024-02-23,00:01:00,Location_C,Location_E,bus,14,mobile_payment,14
411,2024-04-10,18:45:00,Location_E,Location_B,van,14,mobile_payment,14
412,2024-09-20,19:41:00,Location_B,Location_D,minibus,50,card,27
413,2024-02-22,08:41:00,Location_D,Location_E,minibus,14,cash,14
414,2024-02-29,05:16:00,Location_B,Location_B,van,14,cash,14
415,2024-04-17,05:03:00,Location_C,Location_A,bus,14,cash,13
416,2024-01-05,19:02:00,Location_B,Location_D,bus,50,card,35
417,2024-04-12,22:50:00,Location_B,Location_C,minibus,50,mobile_payment,42
418,2024-07-14,17:25:00,Location_D,Location_E,minibus,14,cash,13
419,2024-09-18,23:35:00,Location_C,Location_A,van,14,mobile_payment,13
420,2024-12-30,07:16:00,Location_E,Location_A,minibus,30,card,26
421,2024-12-15,04:44:00,Location_B,Location_A,bus,30,mobile_payment,30
422,2024-02-16,00:26:00,Location_A,Location_E,bus,14,cash,14
423,2024-12-20,12:03:00,Location_E,Location_B,minibus,30,card,21
424,2024-11-06,21:25:00,Location_B,Location_C,van,14,mobile_payment,14
425,2024-11-03,23:45:00,Location_E,Location_B,bus,14,card,14
426,2024-05-23,02:36:00,Location_A,Location_D,bus,30,cash,30
427,2024-09-25,06:32:00,Location_E,Location_C,van,50,cash,33
428,2024-05-03,22:11:00,Location_E,Location_B,minibus,50,cash,27
429,2024-04-15,10:23:00,Location_A,Location_D,bus,50,card,32
430,2024-06-06,07:31:00,Location_A,Location_C,bus,14,card,14
431,2024-05-26,05:59:00,Location_A,Location_E,van,14,cash,14
432,2024-05-24,21:33:00,Location_D,Location_D,minibus,50,card,27
433,2024-04-29,18:51:00,Location_A,Location_B,van,50,card,33
434,2024-11-14,19:55:00,Location_E,Location_C,van,50,cash,27
435,2024-10-01,13:32:00,Location_A,Location_D,minibus,14,cash,12
436,2024-04-01,09:15:00,Location_B,Location_D,bus,14,mobile_payment,14
437,2024-02-27,03:26:00,Location_A,Location_E,van,30,cash,20
438,2024-12-11,10:15:00,Location_A,Location_D,bus,30,card,24
439,2024-08-16,19:32:00,Location_C,Location_C,bus,30,mobile_payment,24
440,2024-04-26,15:18:00,Location_E,Location_A,bus,50,card,30
441,2024-11-13,20:21:00,Location_E,Location_C,bus,14,mobile_payment,14
442,2024-10-05,08:08:00,Location_B,Location_C,van,30,card,27
443,2024-05-06,08:26:00,Location_D,Location_E,minibus,30,mobile_payment,30
444,2024-05-08,16:43:00,Location_C,Location_E,bus,30,mobile_payment,30
445,2024-02-27,12:07:00,Location_B,Location_D,bus,30,card,21
446,2024-05-01,15:17:00,Location_B,Location_E,bus,50,mobile_payment,35
447,2024-01-01,00:00:00,Location_E,Location_D,minibus,14,card,14
448,2024-08-26,11:05:00,Location_C,Location_A,bus,14,card,14
449,2024-10-16,08:54:00,Location_E,Location_B,minibus,14,mobile_payment,14
450,2024-04-05,04:58:00,Location_D,Location_E,van,30,cash,28
451,2024-05-05,15:17:00,Location_E,Location_E,minibus,50,cash,37
452,2024-04-27,16:17:00,Location_A,Location_A,bus,50,cash,32
453,2024-02-17,00:18:00,Location_E,Location_E,van,50,card,41
454,2024-03-29,21:07:00,Location_A,Location_A,minibus,14,card,8
455,2024-08-24,02:57:00,Location_B,Location_D,bus,14,cash,14
456,2024-09-28,04:54:00,Location_D,Location_E,van,50,card,37
457,2024-07-07,07:18:00,Location_A,Location_E,van,30,cash,30
458,2024-07-10,17:49:00,Location_D,Location_D,minibus,14,card,10
459,2024-03-09,20:30:00,Location_E,Location_E,bus,14,card,12
460,2024-10-04,00:46:00,Location_E,Location_C,minibus,30,card,30
461,2024-12-14,17:56:00,Location_B,Location_A,van,30,cash,24
462,2024-09-03,06:15:00,Location_E,Location_B,van,14,mobile_payment,14
463,2024-03-16,15:46:00,Location_A,Location_C,bus,30,card,25
464,2024-06-02,05:40:00,Location_B,Location_B,van,30,card,19
465,2024-05-23,06:13:00,Location_D,Location_C,bus,30,cash,25
466,2024-03-26,10:52:00,Location_B,Location_C,minibus,30,cash,23
467,2024-07-03,15:24:00,Location_D,Location_C,van,30,card,21
468,2024-10-11,05:21:00,Location_C,Location_A,van,50,card,34
469,2024-08-07,15:51:00,Location_A,Location_B,bus,14,mobile_payment,14
470,2024-03-09,15:11:00,Location_A,Location_D,bus,50,card,29
471,2024-02-16,16:36:00,Location_D,Location_D,minibus,50,card,39
472,2024-04-03,12:07:00,Location_E,Location_E,bus,50,card,37
473,2024-08-25,23:04:00,Location_E,Location_A,van,14,mobile_payment,14
474,2024-07-22,11:40:00,Location_C,Location_A,minibus,14,card,14
475,2024-08-05,02:34:00,Location_D,Location_A,minibus,14,mobile_payment,14
476,2024-12-06,00:56:00,Location_C,Location_C,minibus,50,cash,39
477,2024-02-08,21:49:00,Location_D,Location_A,bus,14,card,8
478,2024-04-09,23:43:00,Location_C,Location_D,bus,50,card,33
479,2024-10-15,08:40:00,Location_D,Location_A,van,30,card,26
480,2024-09-10,17:49:00,Location_A,Location_C,minibus,14,card,11
481,2024-08-09,06:26:00,Location_C,Location_B,minibus,30,mobile_payment,22
482,2024-12-22,03:44:00,Location_C,Location_A,minibus,50,cash,35
483,2024-01-23,16:55:00,Location_D,Location_B,van,14,cash,13
484,2024-09-06,01:45:00,Location_B,Location_E,bus,14,mobile_payment,14
485,2024-01-10,02:04:00,Location_B,Location_C,minibus,30,mobile_payment,30
486,2024-09-02,13:02:00,Location_A,Location_A,bus,50,mobile_payment,38
487,2024-11-20,22:38:00,Location_E,Location_E,bus,50,mobile_payment,39
488,2024-04-09,17:44:00,Location_E,Location_E,bus,14,card,14
489,2024-10-16,22:26:00,Location_A,Location_B,bus,14,card,14
490,2024-06-28,21:09:00,Location_E,Location_D,bus,14,mobile_payment,11
491,2024-08-10,12:15:00,Location_D,Location_D,van,14,card,14
492,2024-09-06,08:33:00,Location_B,Location_D,bus,14,card,14
493,2024-05-26,22:36:00,Location_A,Location_D,minibus,50,cash,30
494,2024-04-05,21:16:00,Location_D,Location_C,minibus,14,card,14
495,2024-09-13,22:53:00,Location_A,Location_A,minibus,30,cash,22
496,2024-11-20,03:48:00,Location_B,Location_A,van,14,card,14
497,2024-01-04,08:51:00,Location_E,Location_C,bus,14,cash,14
498,2024-01-16,01:31:00,Location_D,Location_B,minibus,50,cash,36
499,2024-10-06,23:49:00,Location_B,Location_A,minibus,50,cash,25
500,2024-12-01,20:58:00,Location_A,Location_E,minibus,50,cash,30
501,2024-09-03,21:42:00,Location_C,Location_A,bus,30,mobile_payment,27
502,2024-09-14,12:07:00,Location_D,Location_C,minibus,50,card,35
503,2024-06-08,00:16:00,Location_A,Location_B,bus,14,mobile_payment,14
504,2024-12-05,11:03:00,Location_A,Location_A,minibus,50,card,35
505,2024-05-31,20:12:00,Location_B,Location_C,minibus,30,mobile_payment,28
506,2024-06-26,08:58:00,Location_A,Location_E,bus,14,card,14
507,2024-06-11,06:22:00,Location_D,Location_D,minibus,14,mobile_payment,14
508,2024-02-02,23:04:00,Location_D,Location_E,van,30,mobile_payment,22
509,2024-06-27,04:16:00,Location_A,Location_E,bus,50,cash,31
510,2024-04-10,08:05:00,Location_B,Location_B,minibus,50,mobile_payment,39
511,2024-09-24,18:15:00,Location_D,Location_A,van,50,cash,26
512,2024-11-18,20:01:00,Location_C,Location_D,van,50,cash,27
513,2024-03-05,09:15:00,Location_E,Location_C,bus,30,mobile_payment,30
514,2024-06-16,04:14:00,Location_B,Location_D,minibus,30,card,21
515,2024-11-25,12:12:00,Location_B,Location_A,bus,50,mobile_payment,35
516,2024-02-12,12:46:00,Location_E,Location_B,van,30,cash,24
517,2024-02-13,13:07:00,Location_E,Location_A,van,14,cash,13
518,2024-10-11,10:17:00,Location_D,Location_C,bus,50,mobile_payment,47
519,2024-01-12,23:35:00,Location_A,Location_D,bus,14,mobile_payment,13
520,2024-04-04,09:30:00,Location_A,Location_E,minibus,14,mobile_payment,14
521,2024-10-28,00:28:00,Location_C,Location_A,van,14,mobile_payment,14
522,2024-09-09,04:12:00,Location_A,Location_B,bus,50,card,32
523,2024-08-29,00:22:00,Location_C,Location_B,van,50,cash,42
524,2024-02-04,07:02:00,Location_C,Location_D,bus,50,mobile_payment,44
525,2024-08-02,02:06:00,Location_B,Location_E,minibus,30,mobile_payment,30
526,2024-12-02,03:34:00,Location_B,Location_C,van,50,mobile_payment,39
527,2024-03-30,14:39:00,Location_D,Location_E,minibus,14,cash,12
528,2024-09-20,02:28:00,Location_E,Location_D,minibus,50,cash,38
529,2024-04-02,06:17:00,Location_E,Location_E,van,30,cash,22
530,2024-03-30,10:42:00,Location_C,Location_D,bus,50,mobile_payment,35
531,2024-04-24,16:59:00,Location_E,Location_E,minibus,30,cash,30
532,2024-04-14,05:39:00,Location_C,Location_A,minibus,14,mobile_payment,14
533,2024-07-14,00:28:00,Location_E,Location_B,van,14,mobile_payment,14
534,2024-11-09,09:27:00,Location_D,Location_D,van,14,card,14
535,2024-04-23,18:02:00,Location_B,Location_D,van,14,card,11
536,2024-03-15,03:42:00,Location_B,Location_B,minibus,14,card,14
537,2024-08-04,14:32:00,Location_C,Location_C,bus,14,cash,14
538,2024-10-03,08:42:00,Location_E,Location_D,bus,30,card,18
539,2024-09-05,18:44:00,Location_A,Location_A,van,14,cash,14
540,2024-06-12,15:35:00,Location_D,Location_E,minibus,50,mobile_payment,38
541,2024-12-22,00:19:00,Location_E,Location_A,minibus,30,card,27
542,2024-07-10,12:32:00,Location_A,Location_D,minibus,30,card,17
543,2024-08-14,04:36:00,Location_D,Location_C,van,50,cash,37
544,2024-06-25,13:26:00,Location_D,Location_D,minibus,50,cash,36
545,2024-04-08,22:13:00,Location_B,Location_C,minibus,50,card,33
546,2024-02-05,07:03:00,Location_C,Location_B,bus,50,cash,35
547,2024-04-05,06:51:00,Location_E,Location_E,van,50,cash,36
548,2024-05-31,18:46:00,Location_D,Location_A,van,14,cash,12
549,2024-05-30,21:03:00,Location_E,Location_C,van,30,mobile_payment,30
550,2024-07-08,18:30:00,Location_D,Location_A,minibus,50,card,31
551,2024-08-11,08:52:00,Location_B,Location_B,minibus,50,cash,38
552,2024-02-06,12:13:00,Location_C,Location_D,bus,30,cash,22
553,2024-09-24,22:59:00,Location_A,Location_C,van,30,mobile_payment,28
554,2024-07-01,13:53:00,Location_A,Location_E,minibus,14,mobile_payment,14
555,2024-01-13,09:47:00,Location_B,Location_C,bus,30,mobile_payment,26
556,2024-10-05,04:22:00,Location_D,Location_D,minibus,50,mobile_payment,46
557,2024-08-04,05:25:00,Location_B,Location_D,minibus,30,card,28
558,2024-12-20,01:44:00,Location_C,Location_E,van,50,card,37
559,2024-12-26,12:50:00,Location_A,Location_E,van,30,cash,23
560,2024-10-12,17:59:00,Location_E,Location_B,minibus,30,card,21
561,2024-09-29,18:00:00,Location_A,Location_A,minibus,14,cash,10
562,2024-03-02,07:31:00,Location_C,Location_C,minibus,50,card,40
563,2024-03-24,21:47:00,Location_D,Location_B,minibus,14,card,8
564,2024-08-04,01:39:00,Location_B,Location_A,minibus,14,card,14
565,2024-12-07,05:47:00,Location_A,Location_B,van,50,cash,40
566,2024-07-05,22:10:00,Location_A,Location_E,van,30,cash,22
567,2024-01-19,16:54:00,Location_E,Location_E,minibus,14,mobile_payment,14
568,2024-06-25,18:42:00,Location_B,Location_D,minibus,30,cash,17
569,2024-04-09,07:21:00,Location_E,Location_C,van,30,mobile_payment,29
570,2024-08-20,03:10:00,Location_E,Location_C,minibus,14,cash,14
571,2024-03-16,07:08:00,Location_D,Location_C,van,14,cash,14
572,2024-09-21,01:15:00,Location_A,Location_B,van,14,card,14
573,2024-10-10,05:52:00,Location_B,Location_B,van,30,cash,28
574,2024-07-24,20:25:00,Location_D,Location_C,van,50,card,32
575,2024-08-10,18:27:00,Location_D,Location_D,bus,50,cash,34
576,2024-02-21,07:13:00,Location_D,Location_A,minibus,14,mobile_payment,14
577,2024-12-04,23:47:00,Location_C,Location_B,minibus,30,cash,16
578,2024-05-23,11:36:00,Location_C,Location_C,minibus,14,card,14
579,2024-03-09,23:25:00,Location_D,Location_E,van,30,card,21
580,2024-04-08,23:50:00,Location_C,Location_B,van,50,card,30
581,2024-01-25,17:40:00,Location_B,Location_A,van,50,card,36
582,2024-02-22,01:24:00,Location_A,Location_B,minibus,14,cash,14
583,2024-05-30,19:43:00,Location_B,Location_A,van,14,card,14
584,2024-05-23,01:41:00,Location_A,Location_A,bus,50,card,36
585,2024-02-26,00:35:00,Location_C,Location_B,minibus,30,cash,28
586,2024-02-08,11:08:00,Location_B,Location_A,bus,50,card,32
587,2024-04-18,03:40:00,Location_E,Location_B,bus,30,mobile_payment,27
588,2024-06-29,05:32:00,Location_D,Location_B,minibus,14,mobile_payment,14
589,2024-02-11,09:45:00,Location_A,Location_D,bus,50,card,32
590,2024-07-04,21:24:00,Location_A,Location_E,bus,14,mobile_payment,11
591,2024-08-10,17:05:00,Location_E,Location_A,van,50,card,32
592,2024-05-01,17:51:00,Location_E,Location_B,bus,14,cash,14
593,2024-05-12,15:14:00,Location_D,Location_A,van,50,mobile_payment,38
594,2024-06-11,15:07:00,Location_C,Location_B,bus,50,mobile_payment,40
595,2024-08-02,12:54:00,Location_B,Location_B,minibus,14,cash,14
596,2024-08-08,10:59:00,Location_B,Location_B,minibus,50,mobile_payment,40
597,2024-08-22,06:16:00,Location_B,Location_E,minibus,50,card,33
598,2024-11-26,17:31:00,Location_C,Location_A,minibus,50,card,29
599,2024-05-25,21:54:00,Location_D,Location_E,van,50,mobile_payment,34
600,2024-08-26,18:56:00,Location_B,Location_E,bus,14,cash,14
601,2024-03-16,12:46:00,Location_A,Location_E,bus,14,card,14
602,2024-01-09,22:53:00,Location_A,Location_E,minibus,50,card,29
603,2024-03-14,21:00:00,Location_A,Location_D,van,50,mobile_payment,40
604,2024-09-09,15:04:00,Location_E,Location_A,van,14,cash,10
605,2024-08-17,02:54:00,Location_E,Location_A,minibus,50,card,33
606,2024-01-07,09:18:00,Location_C,Location_B,bus,30,cash,25
607,2024-06-22,04:06:00,Location_B,Location_A,minibus,14,mobile_payment,14
608,2024-05-20,13:34:00,Location_E,Location_E,bus,50,mobile_payment,35
609,2024-06-16,12:12:00,Location_A,Location_C,minibus,30,card,26
610,2024-06-18,09:01:00,Location_E,Location_A,bus,50,cash,33
611,2024-10-09,05:07:00,Location_A,Location_C,van,50,cash,33
612,2024-05-01,03:24:00,Location_B,Location_D,minibus,50,mobile_payment,46
613,2024-07-12,11:59:00,Location_C,Location_B,bus,30,mobile_payment,30
614,2024-01-05,14:39:00,Location_D,Location_B,bus,30,mobile_payment,26
615,2024-01-29,06:45:00,Location_D,Location_B,bus,14,mobile_payment,14
616,2024-06-13,22:18:00,Location_A,Location_D,bus,50,mobile_payment,30
617,2024-12-04,13:21:00,Location_E,Location_E,van,50,card,33
618,2024-05-15,12:20:00,Location_E,Location_C,bus,30,card,28
619,2024-12-30,00:58:00,Location_A,Location_A,van,50,cash,37
620,2024-11-16,18:59:00,Location_B,Location_E,bus,50,card,30
621,2024-12-07,00:03:00,Location_A,Location_B,van,50,card,34
622,2024-05-24,09:02:00,Location_B,Location_B,van,30,card,21
623,2024-11-22,19:40:00,Location_C,Location_E,bus,50,cash,36
624,2024-08-04,02:27:00,Location_C,Location_C,van,50,card,38
625,2024-10-27,05:05:00,Location_A,Location_E,minibus,14,cash,14
626,2024-05-11,22:56:00,Location_C,Location_D,bus,50,cash,31
627,2024-10-18,11:22:00,Location_E,Location_B,minibus,30,card,22
628,2024-03-10,00:15:00,Location_B,Location_C,van,30,card,24
629,2024-09-08,23:04:00,Location_D,Location_A,van,50,card,26
630,2024-10-01,08:41:00,Location_D,Location_B,minibus,14,mobile_payment,14
631,2024-12-29,12:46:00,Location_C,Location_E,bus,50,cash,29
632,2024-06-30,11:04:00,Location_B,Location_C,minibus,50,cash,34
633,2024-06-15,04:30:00,Location_E,Location_B,van,50,mobile_payment,36
634,2024-03-31,17:43:00,Location_D,Location_A,bus,30,mobile_payment,25
635,2024-07-20,02:25:00,Location_E,Location_A,minibus,50,card,34
636,2024-12-11,06:48:00,Location_E,Location_E,minibus,30,mobile_payment,25
637,2024-01-19,18:59:00,Location_D,Location_D,bus,14,mobile_payment,14
638,2024-02-08,17:32:00,Location_D,Location_E,minibus,50,mobile_payment,34
639,2024-05-05,23:30:00,Location_C,Location_C,bus,30,cash,18
640,2024-06-21,04:58:00,Location_B,Location_E,bus,30,mobile_payment,30
641,2024-05-20,01:32:00,Location_A,Location_C,minibus,30,card,29
642,2024-08-29,06:42:00,Location_B,Location_D,bus,50,cash,30
643,2024-08-07,10:31:00,Location_A,Location_E,bus,14,cash,14
644,2024-05-05,17:16:00,Location_D,Location_A,van,30,mobile_payment,27
645,2024-02-27,01:38:00,Location_E,Location_C,van,50,mobile_payment,43
646,2024-05-27,06:41:00,Location_B,Location_C,van,30,mobile_payment,30
647,2024-11-12,21:52:00,Location_E,Location_A,minibus,30,mobile_payment,22
648,2024-12-26,02:29:00,Location_B,Location_E,minibus,50,card,43
649,2024-01-01,11:34:00,Location_B,Location_D,minibus,30,mobile_payment,25
650,2024-12-13,10:43:00,Location_E,Location_B,minibus,30,card,23
651,2024-07-08,03:24:00,Location_C,Location_E,bus,50,mobile_payment,43
652,2024-07-09,15:31:00,Location_D,Location_E,bus,14,mobile_payment,14
653,2024-11-07,19:49:00,Location_C,Location_C,van,14,card,14
654,2024-04-26,03:53:00,Location_C,Location_C,bus,14,mobile_payment,14
655,2024-05-13,05:52:00,Location_B,Location_D,minibus,14,cash,14
656,2024-02-27,14:00:00,Location_D,Location_D,bus,50,card,37
657,2024-02-13,02:36:00,Location_B,Location_D,van,50,card,42
658,2024-06-21,21:16:00,Location_A,Location_A,minibus,14,cash,12
659,2024-06-08,13:40:00,Location_B,Location_B,bus,50,card,37
660,2024-06-21,02:57:00,Location_E,Location_B,van,14,mobile_payment,14
661,2024-11-12,12:34:00,Location_B,Location_D,bus,30,card,16
662,2024-10-29,10:01:00,Location_A,Location_C,van,30,card,23
663,2024-05-28,23:46:00,Location_B,Location_B,van,30,cash,23
664,2024-03-20,12:50:00,Location_A,Location_E,van,14,card,9
665,2024-07-31,21:15:00,Location_D,Location_A,minibus,30,mobile_payment,23
666,2024-07-21,17:06:00,Location_B,Location_C,bus,14,card,14
667,2024-09-08,12:35:00,Location_A,Location_A,bus,50,card,36
668,2024-08-16,08:29:00,Location_D,Location_E,minibus,30,cash,20
669,2024-06-12,09:40:00,Location_E,Location_B,minibus,30,cash,24
670,2024-08-14,06:14:00,Location_C,Location_A,bus,30,card,22
671,2024-05-26,07:18:00,Location_A,Location_A,minibus,50,mobile_payment,39
672,2024-01-20,10:36:00,Location_E,Location_A,minibus,14,cash,14
673,2024-02-16,01:41:00,Location_D,Location_E,bus,30,cash,28
674,2024-08-20,15:54:00,Location_E,Location_C,van,30,mobile_payment,22
675,2024-10-31,12:39:00,Location_B,Location_C,minibus,14,cash,14
676,2024-01-14,08:42:00,Location_C,Location_E,bus,30,card,30
677,2024-05-22,10:54:00,Location_A,Location_A,bus,30,cash,27
678,2024-01-01,15:41:00,Location_D,Location_A,bus,30,mobile_payment,29
679,2024-02-23,23:43:00,Location_C,Location_D,minibus,14,card,10
680,2024-09-15,05:27:00,Location_D,Location_B,van,30,mobile_payment,30
681,2024-05-23,11:09:00,Location_E,Location_B,van,50,mobile_payment,40
682,2024-01-12,17:17:00,Location_D,Location_C,bus,14,mobile_payment,14
683,2024-11-25,03:08:00,Location_D,Location_E,minibus,30,mobile_payment,30
684,2024-08-11,06:49:00,Location_E,Location_A,minibus,50,cash,35
685,2024-09-28,07:42:00,Location_E,Location_B,van,50,cash,33
